id_fato,id_cliente,id_produto,id_tempo,valor_fatura,valor_pago,inadimplente,score_risco,prob_default_real
2522,2522,2522,6,13914,10554,0,799,0.081
2523,2523,2523,11,95524,33606,0,844,0.1559
2524,2524,2524,2,14544,8372,0,820,0.1992
2525,2525,2525,6,13339,2249,1,609,0.1492
2526,2526,2526,22,10297,4580,0,816,0.2515
2527,2527,2527,18,39122,1252,1,624,0.2131
2528,2528,2528,23,13376,13125,0,850,0.1651
2529,2529,2529,14,24959,26618,0,850,0.1413
2530,2530,2530,12,17998,9110,0,825,0.2785
2531,2531,2531,9,59720,18120,0,850,0.1645
2532,2532,2532,13,5399,5943,0,816,0.2526
2533,2533,2533,20,83277,35023,0,834,0.1543
2534,2534,2534,21,9173,6080,0,850,0.2233
2535,2535,2535,22,6442,4054,0,848,0.2059
2536,2536,2536,1,13879,6215,0,850,0.1914
2537,2537,2537,8,3708,3110,0,813,0.2334
2538,2538,2538,9,33643,37905,0,850,0.1516
2539,2539,2539,17,18722,14272,0,850,0.2307
2540,2540,2540,13,7021,8254,0,850,0.1878
2541,2541,2541,4,25721,12132,0,850,0.2118
2542,2542,2542,6,15622,16616,0,850,0.2248
2543,2543,2543,13,45171,23995,0,838,0.188
2544,2544,2544,17,28255,14847,0,850,0.1956
2545,2545,2545,19,38308,15550,0,850,0.0911
2546,2546,2546,23,5443,208,1,617,0.1724
2547,2547,2547,24,26354,25103,0,829,0.2667
2548,2548,2548,8,17053,10359,0,850,0.2038
2549,2549,2549,21,6830,383,1,657,0.229
2550,2550,2550,17,19428,20599,0,845,0.1904
2551,2551,2551,17,9217,10459,0,829,0.2976
2552,2552,2552,24,6273,1071,1,589,0.3287
2553,2553,2553,21,47684,7319,1,693,0.1143
2554,2554,2554,15,27004,9392,0,850,0.1715
2555,2555,2555,1,18873,7811,0,850,0.2128
2556,2556,2556,2,22838,456,1,620,0.248
2557,2557,2557,20,6858,3765,0,830,0.2767
2558,2558,2558,10,6562,3486,0,850,0.2145
2559,2559,2559,16,23526,18552,0,819,0.1711
2560,2560,2560,23,15773,18134,0,828,0.1824
2561,2561,2561,4,17575,694,1,673,0.2495
2562,2562,2562,8,6887,5222,0,804,0.2143
2563,2563,2563,16,17405,5492,0,844,0.2211
2564,2564,2564,7,12948,4681,0,850,0.2058
2565,2565,2565,5,15074,16194,0,821,0.2101
2566,2566,2566,23,11239,2096,1,678,0.2287
2567,2567,2567,8,95555,18843,1,557,0.2575
2568,2568,2568,3,12882,741,1,619,0.2469
2569,2569,2569,3,8995,1097,1,627,0.154
2570,2570,2570,18,27952,14604,0,850,0.1928
2571,2571,2571,4,48752,32706,0,850,0.2116
2572,2572,2572,4,7280,999,1,628,0.2709
2573,2573,2573,15,95058,4899,1,676,0.2143
2574,2574,2574,15,31853,1075,1,680,0.1875
2575,2575,2575,4,6016,2789,0,850,0.1745
2576,2576,2576,2,5322,1866,0,765,0.3066
2577,2577,2577,23,25645,15731,0,841,0.1846
2578,2578,2578,3,97058,34576,0,850,0.1488
2579,2579,2579,10,8457,4818,0,850,0.1996
2580,2580,2580,1,18938,2916,1,649,0.1514
2581,2581,2581,18,6665,4200,0,850,0.173
2582,2582,2582,5,61229,29018,0,850,0.2474
2583,2583,2583,9,16934,18828,0,833,0.212
2584,2584,2584,20,1697,1485,0,850,0.1473
2585,2585,2585,6,43966,52294,0,850,0.1725
2586,2586,2586,19,29085,16585,0,850,0.2084
2587,2587,2587,9,12561,2001,1,627,0.2658
2588,2588,2588,18,35156,19973,0,821,0.2389
2589,2589,2589,24,164240,28499,1,640,0.1938
2590,2590,2590,15,28890,2970,1,651,0.185
2591,2591,2591,15,60576,31316,0,850,0.1662
2592,2592,2592,14,52336,48749,0,836,0.2187
2593,2593,2593,3,18280,17625,0,850,0.19
2594,2594,2594,8,6750,6,1,711,0.2185
2595,2595,2595,19,9520,1180,1,716,0.1514
2596,2596,2596,11,5870,5266,0,850,0.2454
2597,2597,2597,4,11896,7453,0,850,0.2419
2598,2598,2598,15,27097,19176,0,801,0.2588
2599,2599,2599,24,22999,15992,0,850,0.1389
2600,2600,2600,10,17778,11531,0,835,0.2331
2601,2601,2601,20,17268,3234,1,669,0.2769
2602,2602,2602,11,5835,591,1,615,0.2143
2603,2603,2603,9,7788,1093,1,603,0.2086
2604,2604,2604,22,6663,7811,0,844,0.2336
2605,2605,2605,17,5582,509,1,622,0.2391
2606,2606,2606,9,5663,4845,0,850,0.1969
2607,2607,2607,23,18089,8565,0,827,0.2554
2608,2608,2608,9,9086,1786,1,615,0.2482
2609,2609,2609,24,7531,4373,0,806,0.1489
2610,2610,2610,9,5401,4272,0,805,0.1909
2611,2611,2611,23,4573,5124,0,850,0.2153
2612,2612,2612,22,16528,9936,0,850,0.2553
2613,2613,2613,2,5894,1010,1,660,0.226
2614,2614,2614,13,12978,6639,0,850,0.2164
2615,2615,2615,23,9024,622,1,687,0.1657
2616,2616,2616,1,6934,4318,0,812,0.2123
2617,2617,2617,6,9177,5847,0,850,0.2098
2618,2618,2618,6,9750,7777,0,839,0.2175
2619,2619,2619,16,13623,8341,0,850,0.1728
2620,2620,2620,12,26619,18765,0,849,0.1325
2621,2621,2621,15,26495,19902,0,850,0.1607
2622,2622,2622,7,37857,28086,0,820,0.2369
2623,2623,2623,2,10514,345,1,692,0.1801
2624,2624,2624,12,18555,10272,0,829,0.2163
2625,2625,2625,20,33049,2792,1,683,0.1997
2626,2626,2626,2,14532,2611,1,672,0.2172
2627,2627,2627,4,5534,3612,0,850,0.1707
2628,2628,2628,3,6733,2463,0,850,0.1644
2629,2629,2629,2,114244,83755,0,808,0.187
2630,2630,2630,18,29331,23324,0,825,0.2526
2631,2631,2631,3,15618,13367,0,838,0.1704
2632,2632,2632,10,6943,388,1,592,0.2207
2633,2633,2633,12,10078,109,1,699,0.2088
2634,2634,2634,4,8514,822,1,661,0.207
2635,2635,2635,23,118315,112177,0,845,0.1294
2636,2636,2636,20,16405,17809,0,850,0.1475
2637,2637,2637,7,22726,7352,0,850,0.2103
2638,2638,2638,20,2292,1952,0,850,0.1853
2639,2639,2639,19,44750,46363,0,850,0.2073
2640,2640,2640,8,27147,2327,1,672,0.1731
2641,2641,2641,3,36482,35771,0,850,0.1478
2642,2642,2642,15,37377,44505,0,827,0.2691
2643,2643,2643,8,15895,13257,0,850,0.2191
2644,2644,2644,18,18282,12472,0,850,0.2053
2645,2645,2645,14,17778,1081,1,612,0.3084
2646,2646,2646,19,9477,1871,1,667,0.2473
2647,2647,2647,4,11176,1835,1,676,0.1927
2648,2648,2648,3,8146,8217,0,850,0.2361
2649,2649,2649,22,41458,6992,1,670,0.2122
2650,2650,2650,9,19042,12864,0,850,0.2327
2651,2651,2651,10,42990,41759,0,824,0.2445
2652,2652,2652,8,8109,7143,0,832,0.1342
2653,2653,2653,20,8588,577,1,591,0.2184
2654,2654,2654,2,6018,6610,0,850,0.1497
2655,2655,2655,1,15947,2542,1,666,0.211
2656,2656,2656,4,31707,18502,0,850,0.1526
2657,2657,2657,16,29646,5627,1,679,0.2195
2658,2658,2658,5,50729,2897,1,649,0.176
2659,2659,2659,18,17760,18669,0,850,0.2097
2660,2660,2660,14,4535,3272,0,850,0.1653
2661,2661,2661,13,33235,27113,0,850,0.2276
2662,2662,2662,16,36894,34720,0,850,0.2146
2663,2663,2663,15,3342,356,1,687,0.1661
2664,2664,2664,19,99958,12212,1,645,0.2365
2665,2665,2665,4,55663,34369,0,850,0.1646
2666,2666,2666,19,24523,3945,1,640,0.2304
2667,2667,2667,24,20059,18110,0,850,0.1974
2668,2668,2668,13,36075,21768,0,850,0.2271
2669,2669,2669,11,3624,3495,0,818,0.1993
2670,2670,2670,18,27325,2746,1,641,0.1641
2671,2671,2671,11,5809,1981,0,793,0.2453
2672,2672,2672,22,42409,27211,0,850,0.1947
2673,2673,2673,1,20834,10350,0,827,0.1762
2674,2674,2674,15,12084,1936,1,703,0.2057
2675,2675,2675,24,41995,26870,0,850,0.2463
2676,2676,2676,10,14503,17120,0,850,0.276
2677,2677,2677,22,24135,28094,0,850,0.1734
2678,2678,2678,4,30704,31413,0,850,0.2415
2679,2679,2679,6,6816,3550,0,839,0.1855
2680,2680,2680,2,10552,1807,1,622,0.1975
2681,2681,2681,17,3500,474,1,641,0.165
2682,2682,2682,12,5086,325,1,589,0.2484
2683,2683,2683,22,19533,20551,0,840,0.1921
2684,2684,2684,24,17760,14346,0,780,0.2086
2685,2685,2685,5,3875,2464,0,816,0.1744
2686,2686,2686,24,31846,30776,0,837,0.2254
2687,2687,2687,19,3494,1407,0,850,0.2024
2688,2688,2688,6,25100,14006,0,813,0.2416
2689,2689,2689,17,149640,142883,0,813,0.1206
2690,2690,2690,19,106684,51896,0,795,0.1792
2691,2691,2691,20,27500,23115,0,830,0.2233
2692,2692,2692,21,30296,21294,0,850,0.2229
2693,2693,2693,3,8334,4018,0,850,0.1903
2694,2694,2694,8,16758,18426,0,850,0.1929
2695,2695,2695,5,8447,5845,0,850,0.171
2696,2696,2696,23,12015,10080,0,850,0.2152
2697,2697,2697,5,64652,34119,0,841,0.1437
2698,2698,2698,24,98710,10825,1,624,0.2717
2699,2699,2699,17,7786,2679,0,850,0.1621
2700,2700,2700,19,22892,16823,0,782,0.1892
2701,2701,2701,19,4124,793,1,732,0.2063
2702,2702,2702,10,44077,26290,0,850,0.2218
2703,2703,2703,3,11830,13024,0,805,0.1656
2704,2704,2704,22,2712,2531,0,850,0.1499
2705,2705,2705,13,58218,41425,0,850,0.2033
2706,2706,2706,16,21657,10304,0,850,0.1428
2707,2707,2707,12,24129,28373,0,850,0.1831
2708,2708,2708,22,23719,4245,1,729,0.2159
2709,2709,2709,21,5833,2464,0,850,0.2317
2710,2710,2710,17,10062,5466,0,850,0.1336
2711,2711,2711,2,8194,682,1,624,0.2165
2712,2712,2712,16,2201,1212,0,850,0.1342
2713,2713,2713,11,49376,36650,0,850,0.1662
2714,2714,2714,1,12143,11961,0,850,0.2338
2715,2715,2715,12,24614,3820,1,604,0.2199
2716,2716,2716,6,16487,13924,0,850,0.2472
2717,2717,2717,19,2580,94,1,630,0.1666
2718,2718,2718,5,21414,25417,0,843,0.1543
2719,2719,2719,22,22269,7205,0,816,0.2383
2720,2720,2720,21,24523,25723,0,850,0.1821
2721,2721,2721,3,23814,13090,0,850,0.1966
2722,2722,2722,18,55389,57366,0,850,0.193
2723,2723,2723,18,35825,15976,0,850,0.2217
2724,2724,2724,12,126077,77176,0,850,0.1174
2725,2725,2725,18,75332,26394,0,850,0.1378
2726,2726,2726,10,62998,30217,0,850,0.2521
2727,2727,2727,4,10544,8883,0,845,0.2014
2728,2728,2728,20,36958,36416,0,836,0.1337
2729,2729,2729,19,21373,23939,0,835,0.213
2730,2730,2730,24,6025,2456,0,805,0.2063
2731,2731,2731,4,20191,1306,1,696,0.1325
2732,2732,2732,24,12640,14471,0,850,0.1256
2733,2733,2733,11,12357,12225,0,850,0.1694
2734,2734,2734,3,17122,324,1,626,0.2189
2735,2735,2735,15,15400,11227,0,820,0.1679
2736,2736,2736,16,11730,5184,0,823,0.2576
2737,2737,2737,12,7719,4950,0,761,0.2003
2738,2738,2738,18,24142,15338,0,808,0.1897
2739,2739,2739,24,11595,10244,0,850,0.1326
2740,2740,2740,6,31889,26755,0,848,0.2226
2741,2741,2741,15,61506,21757,0,850,0.2181
2742,2742,2742,2,12888,13708,0,788,0.2178
2743,2743,2743,23,35667,1707,1,602,0.2308
2744,2744,2744,12,3721,253,1,647,0.1965
2745,2745,2745,10,28196,12985,0,850,0.2666
2746,2746,2746,23,17296,7868,0,823,0.2239
2747,2747,2747,4,8236,7853,0,850,0.1823
2748,2748,2748,8,23293,389,1,615,0.3053
2749,2749,2749,15,6932,6938,0,850,0.1686
2750,2750,2750,19,12527,4609,0,802,0.2246
2751,2751,2751,16,25709,617,1,646,0.121
2752,2752,2752,13,15162,10335,0,850,0.1325
2753,2753,2753,15,2018,661,0,850,0.2359
2754,2754,2754,14,10913,8628,0,847,0.2242
2755,2755,2755,15,3837,3565,0,850,0.1911
2756,2756,2756,12,49758,38583,0,839,0.2293
2757,2757,2757,11,1787,733,0,850,0.183
2758,2758,2758,21,13270,1114,1,585,0.2666
2759,2759,2759,3,9459,5537,0,850,0.2588
2760,2760,2760,14,17709,19999,0,820,0.2145
2761,2761,2761,2,5180,5781,0,850,0.1975
2762,2762,2762,18,4901,2354,0,850,0.2428
2763,2763,2763,3,5937,4326,0,850,0.1578
2764,2764,2764,9,8788,3722,0,816,0.232
2765,2765,2765,11,16000,14559,0,850,0.1775
2766,2766,2766,3,28036,29906,0,800,0.2079
2767,2767,2767,5,15548,13737,0,850,0.2175
2768,2768,2768,9,23528,12574,0,850,0.2185
2769,2769,2769,10,5812,2142,0,836,0.2354
2770,2770,2770,6,11510,782,1,659,0.195
2771,2771,2771,6,10066,8554,0,850,0.1921
2772,2772,2772,11,7800,9032,0,840,0.2595
2773,2773,2773,17,5233,4844,0,850,0.1958
2774,2774,2774,2,41124,588,1,600,0.3197
2775,2775,2775,9,78187,46628,0,850,0.2255
2776,2776,2776,24,50436,41732,0,850,0.1931
2777,2777,2777,18,64463,37706,0,850,0.2215
2778,2778,2778,5,29539,32832,0,850,0.1929
2779,2779,2779,21,4445,1863,0,850,0.1902
2780,2780,2780,6,11923,10358,0,840,0.2019
2781,2781,2781,4,32793,31407,0,850,0.1532
2782,2782,2782,9,37689,34999,0,781,0.2035
2783,2783,2783,5,145887,77551,0,827,0.2267
2784,2784,2784,4,43197,31854,0,785,0.2982
2785,2785,2785,9,7951,7132,0,805,0.2556
2786,2786,2786,18,7364,8379,0,807,0.2018
2787,2787,2787,11,114802,10100,1,572,0.2432
2788,2788,2788,16,4547,174,1,603,0.2833
2789,2789,2789,2,9209,5966,0,850,0.2324
2790,2790,2790,16,16435,12937,0,850,0.2112
2791,2791,2791,19,55990,65996,0,850,0.1527
2792,2792,2792,10,41156,35620,0,843,0.2033
2793,2793,2793,4,15151,6655,0,850,0.2518
2794,2794,2794,12,6748,165,1,637,0.2233
2795,2795,2795,9,35261,1762,1,666,0.1862
2796,2796,2796,13,6653,112,1,613,0.2974
2797,2797,2797,5,54860,21405,0,850,0.1622
2798,2798,2798,2,36133,36404,0,850,0.272
2799,2799,2799,3,26798,29791,0,762,0.2505
2800,2800,2800,8,21373,11570,0,850,0.2073
2801,2801,2801,6,13741,1650,1,624,0.2291
2802,2802,2802,5,20458,17133,0,850,0.0903
2803,2803,2803,4,19180,12981,0,850,0.173
2804,2804,2804,20,8579,54,1,647,0.2235
2805,2805,2805,16,15594,5473,0,850,0.1931
2806,2806,2806,8,49227,34277,0,850,0.2715
2807,2807,2807,12,4815,510,1,667,0.2188
2808,2808,2808,22,17948,6751,0,850,0.247
2809,2809,2809,5,17349,8416,0,828,0.2057
2810,2810,2810,5,5249,2849,0,830,0.2045
2811,2811,2811,22,21574,17328,0,835,0.1902
2812,2812,2812,13,37929,12853,0,789,0.2067
2813,2813,2813,11,37677,3586,1,650,0.1198
2814,2814,2814,11,63477,45935,0,850,0.1884
2815,2815,2815,19,37592,27694,0,850,0.1503
2816,2816,2816,7,14417,1401,1,685,0.1904
2817,2817,2817,17,7581,3720,0,850,0.1705
2818,2818,2818,5,8325,5222,0,850,0.1753
2819,2819,2819,6,23165,2122,1,661,0.1601
2820,2820,2820,18,88435,34030,0,838,0.2281
2821,2821,2821,18,52186,18508,0,844,0.1934
2822,2822,2822,9,16860,1602,1,663,0.1501
2823,2823,2823,18,19180,3154,1,620,0.2365
2824,2824,2824,19,42742,7225,1,613,0.234
2825,2825,2825,17,8755,207,1,697,0.2212
2826,2826,2826,9,5534,3776,0,850,0.1548
2827,2827,2827,1,9096,6880,0,783,0.2251
2828,2828,2828,20,41554,12585,0,850,0.1864
2829,2829,2829,23,16902,12475,0,829,0.1818
2830,2830,2830,18,90096,42834,0,771,0.2637
2831,2831,2831,24,48001,18628,0,827,0.2897
2832,2832,2832,13,29442,22963,0,842,0.2194
2833,2833,2833,8,16295,15801,0,850,0.1315
2834,2834,2834,14,24988,28518,0,792,0.2144
2835,2835,2835,3,24969,28000,0,850,0.2237
2836,2836,2836,4,40919,26969,0,812,0.2451
2837,2837,2837,11,33681,31446,0,847,0.1184
2838,2838,2838,7,16540,2467,1,691,0.1589
2839,2839,2839,21,19312,12956,0,850,0.1064
2840,2840,2840,5,3530,1371,0,850,0.1946
2841,2841,2841,2,2311,1487,0,800,0.2092
2842,2842,2842,6,39457,47077,0,761,0.29
2843,2843,2843,20,23565,18840,0,850,0.1527
2844,2844,2844,5,15975,9700,0,850,0.258
2845,2845,2845,15,15996,15507,0,850,0.2107
2846,2846,2846,11,9246,8484,0,832,0.23
2847,2847,2847,5,42694,35048,0,850,0.2046
2848,2848,2848,18,17834,126,1,646,0.2693
2849,2849,2849,8,31941,596,1,650,0.2555
2850,2850,2850,11,11054,12829,0,806,0.2838
2851,2851,2851,17,48148,36506,0,802,0.2834
2852,2852,2852,14,31912,26524,0,811,0.1844
2853,2853,2853,2,22159,3635,1,669,0.2249
2854,2854,2854,7,18397,2784,1,613,0.259
2855,2855,2855,23,10114,11143,0,850,0.1745
2856,2856,2856,18,11882,1221,1,675,0.2082
2857,2857,2857,1,4934,155,1,636,0.246
2858,2858,2858,15,9495,6682,0,779,0.2442
2859,2859,2859,1,49218,32394,0,834,0.2122
2860,2860,2860,17,38999,40517,0,850,0.1749
2861,2861,2861,22,40027,20363,0,786,0.2546
2862,2862,2862,7,8171,6127,0,850,0.1717
2863,2863,2863,16,53523,60597,0,791,0.3011
2864,2864,2864,2,13184,5868,0,816,0.161
2865,2865,2865,15,19520,5937,0,850,0.1616
2866,2866,2866,22,13790,7428,0,827,0.1993
2867,2867,2867,20,14005,15826,0,830,0.2498
2868,2868,2868,11,10780,4084,0,850,0.22
2869,2869,2869,24,8670,3670,0,850,0.1701
2870,2870,2870,24,15970,9395,0,850,0.1752
2871,2871,2871,2,29005,28794,0,831,0.2081
2872,2872,2872,11,18289,3451,1,653,0.2217
2873,2873,2873,21,846,320,0,780,0.2996
2874,2874,2874,16,60117,68560,0,833,0.2024
2875,2875,2875,2,4535,2335,0,850,0.1913
2876,2876,2876,19,6448,1276,1,637,0.2448
2877,2877,2877,16,5074,3286,0,835,0.2504
2878,2878,2878,8,115239,100378,0,836,0.193
2879,2879,2879,21,24163,2087,1,670,0.2001
2880,2880,2880,20,9220,10471,0,850,0.1952
2881,2881,2881,5,13977,11295,0,850,0.2467
2882,2882,2882,8,75931,81347,0,799,0.2344
2883,2883,2883,14,7432,2752,0,807,0.2921
2884,2884,2884,14,29072,31116,0,840,0.1688
2885,2885,2885,23,29814,14249,0,847,0.245
2886,2886,2886,22,23591,2492,1,681,0.2037
2887,2887,2887,18,14171,2003,1,632,0.234
2888,2888,2888,5,36109,21793,0,850,0.1358
2889,2889,2889,10,17640,1574,1,582,0.2475
2890,2890,2890,15,26477,18465,0,850,0.172
2891,2891,2891,13,41035,22206,0,850,0.2097
2892,2892,2892,9,24421,2880,1,667,0.3242
2893,2893,2893,9,17973,18386,0,847,0.1596
2894,2894,2894,19,32347,25398,0,819,0.2585
2895,2895,2895,9,20304,14305,0,850,0.1687
2896,2896,2896,5,9443,10709,0,850,0.0758
2897,2897,2897,6,27089,30800,0,850,0.2457
2898,2898,2898,23,11054,10838,0,808,0.155
2899,2899,2899,10,18345,14056,0,850,0.2764
2900,2900,2900,10,51494,20852,0,850,0.2007
2901,2901,2901,6,23687,22198,0,850,0.2192
2902,2902,2902,21,6043,6246,0,850,0.2017
2903,2903,2903,1,35648,38030,0,850,0.2051
2904,2904,2904,20,22504,18536,0,830,0.2274
2905,2905,2905,13,33388,3031,1,645,0.2713
2906,2906,2906,8,14077,13209,0,839,0.202
2907,2907,2907,24,33707,897,1,633,0.2788
2908,2908,2908,13,27398,9339,0,802,0.3056
2909,2909,2909,6,2395,1932,0,790,0.2047
2910,2910,2910,19,134973,85328,0,850,0.1234
2911,2911,2911,12,5257,5519,0,850,0.2375
2912,2912,2912,15,4941,2077,0,850,0.1763
2913,2913,2913,8,8337,9326,0,809,0.2071
2914,2914,2914,23,12167,5008,0,770,0.188
2915,2915,2915,11,17127,1662,1,634,0.1916
2916,2916,2916,9,22091,13516,0,850,0.1203
2917,2917,2917,19,126785,151539,0,823,0.1788
2918,2918,2918,11,21404,18630,0,850,0.189
2919,2919,2919,6,24756,8015,0,850,0.229
2920,2920,2920,15,9615,5041,0,850,0.1389
2921,2921,2921,17,22971,4216,1,704,0.2404
2922,2922,2922,12,86911,26151,0,850,0.1515
2923,2923,2923,24,7329,5595,0,830,0.2444
2924,2924,2924,2,4276,2749,0,850,0.191
2925,2925,2925,21,57184,48718,0,838,0.177
2926,2926,2926,22,32518,161,1,679,0.1733
2927,2927,2927,4,14919,15634,0,850,0.2401
2928,2928,2928,3,39929,3729,1,611,0.1764
2929,2929,2929,2,5396,3963,0,850,0.1818
2930,2930,2930,19,30566,29320,0,850,0.1515
2931,2931,2931,5,17893,8043,0,850,0.155
2932,2932,2932,17,17844,9566,0,803,0.2344
2933,2933,2933,16,45134,19826,0,828,0.2405
2934,2934,2934,16,4180,288,1,687,0.185
2935,2935,2935,12,122232,47397,0,850,0.1616
2936,2936,2936,4,15541,11501,0,850,0.1289
2937,2937,2937,17,3090,3012,0,850,0.2624
2938,2938,2938,19,17598,1620,1,638,0.1943
2939,2939,2939,2,13925,51,1,609,0.2952
2940,2940,2940,5,35041,12520,0,850,0.1978
2941,2941,2941,1,10828,193,1,661,0.1543
2942,2942,2942,14,15751,13287,0,826,0.2324
2943,2943,2943,23,12602,11351,0,850,0.164
2944,2944,2944,9,18988,18783,0,850,0.1957
2945,2945,2945,17,2635,2120,0,846,0.1781
2946,2946,2946,12,47490,35986,0,850,0.2216
2947,2947,2947,24,4796,4301,0,850,0.2653
2948,2948,2948,24,21350,269,1,655,0.2724
2949,2949,2949,23,41512,2236,1,587,0.2695
2950,2950,2950,20,25644,25887,0,812,0.3253
2951,2951,2951,12,26963,167,1,639,0.1723
2952,2952,2952,15,54905,9629,1,637,0.2007
2953,2953,2953,16,11568,5345,0,821,0.1717
2954,2954,2954,23,11888,8793,0,850,0.1624
2955,2955,2955,18,12620,5477,0,829,0.2521
2956,2956,2956,22,18360,13225,0,847,0.1177
2957,2957,2957,14,51648,18513,0,850,0.1735
2958,2958,2958,12,5032,4119,0,845,0.2269
2959,2959,2959,11,45942,25638,0,850,0.14
2960,2960,2960,15,35702,37754,0,836,0.2223
2961,2961,2961,21,96855,61855,0,778,0.2838
2962,2962,2962,21,22334,25147,0,772,0.2869
2963,2963,2963,8,23403,3007,1,669,0.2057
2964,2964,2964,17,48887,52015,0,850,0.2469
2965,2965,2965,8,40381,22918,0,850,0.1691
2966,2966,2966,4,57148,40371,0,850,0.2058
2967,2967,2967,10,22639,19702,0,817,0.2173
2968,2968,2968,6,23280,12403,0,832,0.2049
2969,2969,2969,6,13118,11695,0,772,0.3276
2970,2970,2970,17,17217,9637,0,850,0.2074
2971,2971,2971,8,6852,5042,0,850,0.248
2972,2972,2972,13,9897,3177,0,773,0.2383
2973,2973,2973,15,51765,1299,1,659,0.2306
2974,2974,2974,4,32140,16211,0,850,0.1456
2975,2975,2975,15,20869,21408,0,850,0.1789
2976,2976,2976,23,35841,32054,0,850,0.2101
2977,2977,2977,14,6753,7456,0,801,0.1909
2978,2978,2978,11,33425,37243,0,850,0.2172
2979,2979,2979,20,32634,846,1,626,0.1644
2980,2980,2980,17,10162,6409,0,850,0.178
2981,2981,2981,10,5279,5554,0,821,0.2249
2982,2982,2982,6,14635,10007,0,841,0.1418
2983,2983,2983,6,16499,17678,0,837,0.162
2984,2984,2984,1,109346,82593,0,838,0.2045
2985,2985,2985,5,43758,29853,0,816,0.2671
2986,2986,2986,4,8054,4439,0,803,0.2741
2987,2987,2987,11,5833,2413,0,850,0.195
2988,2988,2988,17,34826,26931,0,850,0.1813
2989,2989,2989,7,26663,1803,1,629,0.2218
2990,2990,2990,20,12988,6812,0,850,0.1022
2991,2991,2991,3,24655,11161,0,789,0.1749
2992,2992,2992,2,17033,2310,1,606,0.1933
2993,2993,2993,8,25157,4847,1,709,0.1851
2994,2994,2994,5,28436,5514,1,565,0.2398
2995,2995,2995,5,10833,11246,0,794,0.2722
2996,2996,2996,10,24440,26139,0,845,0.2655
2997,2997,2997,12,5868,4803,0,850,0.2023
2998,2998,2998,17,29286,23534,0,850,0.2797
2999,2999,2999,14,35118,39143,0,835,0.1873
3000,3000,3000,5,19674,11011,0,832,0.1871
3001,3001,3001,5,22974,9899,0,850,0.2715
3002,3002,3002,24,29766,3188,1,674,0.2477
3003,3003,3003,6,58442,63873,0,849,0.225
3004,3004,3004,15,19181,12172,0,850,0.1497
3005,3005,3005,5,20954,15691,0,800,0.2454
3006,3006,3006,8,10301,10535,0,850,0.2681
3007,3007,3007,1,44605,28362,0,800,0.2437
3008,3008,3008,21,40541,43831,0,830,0.3203
3009,3009,3009,3,134388,79225,0,850,0.1322
3010,3010,3010,21,158965,1968,1,629,0.2089
3011,3011,3011,19,36941,33270,0,839,0.2367
3012,3012,3012,15,16462,7921,0,832,0.2193
3013,3013,3013,4,5538,2281,0,751,0.3152
3014,3014,3014,2,37920,15183,0,768,0.2807
3015,3015,3015,17,16568,1034,1,685,0.2077
3016,3016,3016,12,8564,2668,0,850,0.1461
3017,3017,3017,20,61527,55042,0,850,0.2787
3018,3018,3018,8,11938,1981,1,636,0.2469
3019,3019,3019,5,11782,2097,1,675,0.2351
3020,3020,3020,10,5008,4863,0,836,0.2474
3021,3021,3021,19,32950,14789,0,812,0.2183
3022,3022,3022,9,35211,41001,0,841,0.2
3023,3023,3023,16,17787,9051,0,834,0.2521
3024,3024,3024,1,7480,5531,0,850,0.1917
3025,3025,3025,15,10571,1120,1,637,0.2477
3026,3026,3026,2,3090,243,1,631,0.282
3027,3027,3027,14,7872,7033,0,850,0.209
3028,3028,3028,21,6096,3854,0,850,0.2013
3029,3029,3029,16,25696,4443,1,718,0.2008
3030,3030,3030,10,35794,25565,0,850,0.1833
3031,3031,3031,12,103456,41170,0,850,0.2313
3032,3032,3032,13,12789,12998,0,833,0.2594
3033,3033,3033,20,15555,16868,0,788,0.25
3034,3034,3034,9,24104,16073,0,825,0.2133
3035,3035,3035,2,15935,2565,1,618,0.2349
3036,3036,3036,19,34476,11284,0,850,0.1895
3037,3037,3037,15,13185,6296,0,850,0.197
3038,3038,3038,15,1641,1334,0,813,0.263
3039,3039,3039,24,62877,34373,0,812,0.2436
3040,3040,3040,1,13718,15774,0,850,0.2187
3041,3041,3041,18,44078,2765,1,594,0.2384
3042,3042,3042,21,2309,2053,0,850,0.2156
3043,3043,3043,7,18543,3619,1,654,0.2606
3044,3044,3044,10,8015,4159,0,850,0.2104
3045,3045,3045,9,2784,3138,0,850,0.193
3046,3046,3046,19,59528,34175,0,849,0.2316
3047,3047,3047,11,34210,28631,0,850,0.1456
3048,3048,3048,4,28005,19349,0,834,0.2297
3049,3049,3049,1,31250,21840,0,850,0.197
3050,3050,3050,12,14120,13925,0,850,0.1899
3051,3051,3051,1,703,430,0,834,0.2405
3052,3052,3052,17,18774,14207,0,850,0.2435
3053,3053,3053,20,10395,1726,1,645,0.2
3054,3054,3054,9,23687,23382,0,850,0.2128
3055,3055,3055,8,13593,10830,0,850,0.1256
3056,3056,3056,4,27031,14314,0,839,0.2475
3057,3057,3057,8,4709,2539,0,850,0.2097
3058,3058,3058,23,12966,7315,0,850,0.2596
3059,3059,3059,22,24887,4374,1,663,0.2231
3060,3060,3060,10,19887,16617,0,838,0.2204
3061,3061,3061,18,36374,37829,0,850,0.202
